104company - 104company
area,Company,Industry,Capital,Employee_Count
台北市大安區,國泰人壽保險股份有限公司_展業信義通訊處(張麒華)(認證編號2020410AH4001),人身保險業,100000000000,30000
台北市松山區,富邦人壽保險股份有限公司_富源通訊處(吳玫妮)(核准文號109A02號),人身保險業,110831140000,27825
台北市中山區,台灣肥料股份有限公司,其他化學相關製造業,9800000000,680
台北市中山區,通智科技股份有限公司,文具禮品相關業,30000000,3000
台北市中山區,富邦人壽保險股份有限公司_富決通訊處-趙梵均(核准文號110A01號),人身保險業,110831140000,27653
台北市松山區,富邦人壽保險股份有限公司_高杆三通訊處(江佩軒)(核准文號110A01號),人身保險業,110831140000,27653
新北市新店區,一之軒食品有限公司,糖果點心製造業,16000000,500
新北市新店區,元晶太陽能科技股份有限公司,光電產業,4457960000,1200
台北市大安區,纖福企業股份有限公司,紡織成衣業,30000000,700
台北市松山區,富邦人壽保險股份有限公司_富則二分處(林宜潔)(核准文號109A01號),人身保險業,110831140000,27825
新北市新店區,馬來西亞商春迅股份有限公司,消費性電子產品製造業,0,500
台北市大安區,大世界語文短期補習班_集歐管理顧問股份有限公司附設臺北市私立大世界語文短期補習班,補習班,80000000,3000
台北市信義區,爭鮮股份有限公司,餐館業,1170000000,7000
台北市松山區,富邦人壽保險股份有限公司_富皇通訊處(張紜銣)(核准文號109A02號),人身保險業,110831140000,27825
台北市松山區,富邦人壽保險股份有限公司_富策通訊處(核准文號110A01號),人身保險業,110831140000,27653
台北市南港區,3M_台灣明尼蘇達礦業製造股份有限公司,綜合商品批發代理業,0,1500
台北市內湖區,太古汽車集團_英屬維京群島商太古國際汽車股份有限公司台灣分公司,汽機車及其零配件／用品零售業,0,1300
台北市北投區,財團法人慈濟傳播人文志業基金會,電視業,0,690
台北市松山區,富邦人壽保險股份有限公司_石牌展業處(核准文號109A02),人身保險業,110831140000,27825
新北市板橋區,國泰人壽保險股份有限公司_專招板橋通訊處(潘敬樺),人身保險業,100000000000,30000
台北市松山區,臺灣電視事業股份有限公司,電視業,2800000000,525
台北市南港區,遠雄人壽保險事業股份有限公司_太邑通訊處,人身保險業,12500000000,7500
新北市汐止區,東豐纖維企業股份有限公司,織布業,1769620000,600
台北市松山區,如興股份有限公司,紡織成衣業,0,28000
台北市中山區,錠嵂保險經紀人股份有限公司_北三營業處(湯婓諼經理),人身保險業,580250000,2200
新北市板橋區,國泰人壽保險股份有限公司_專招板成通訊處(鄭偉廷),人身保險業,100000000000,30000
台北市文山區,國泰人壽保險股份有限公司_展業景美通訊處 (方振霖),人身保險業,100000000000,30000
台北市松山區,新光人壽保險股份有限公司_信義通訊處(陳以諾)(核准編號:B-AW-109-124),人身保險業,605370000,10794
台北市南港區,亨昇國際企業股份有限公司,紡織成衣業,0,6500
台北市松山區,富邦人壽保險股份有限公司_中品通訊處(核准文號109A01號),人身保險業,110831140000,27825
台北市中山區,新光人壽保險股份有限公司_台欣通訊處(陳喜珊),人身保險業,57976000000,10861
台北市松山區,富邦人壽保險股份有限公司_富永通訊處(吳睿倫)(核准文號109A01號),人身保險業,110831140000,27825
台北市中山區,永豐金融控股股份有限公司 (永豐銀行/永豐金證券/永豐金租賃),銀行業,106800000000,8900
台北市信義區,新光人壽保險股份有限公司_大安通訊處(何展煜)核准文號BAV109035,人身保險業,57976000000,10861
台北市信義區,安聯人壽保險股份有限公司_韻鼎通訊處(陳育璋),人身保險業,6183000000,4500
台北市內湖區,昇恒昌股份有限公司,百貨相關業,7600000000,5000
台北市內湖區,雄獅旅行社股份有限公司,旅遊服務業,700000000,2500
台北市松山區,富邦人壽保險股份有限公司_花米通訊處(核准文號110A01號),人身保險業,110831140000,27653
台北市松山區,富邦人壽保險股份有限公司_中山通訊處(陳清德)(核准文號109A01號),人身保險業,110831440000,27825
台北市中山區,國泰人壽保險股份有限公司_專招昌泰通訊處(陳姿帆),人身保險業,100000000000,30000
台北市內湖區,磐石保險經紀人股份有限公司_台北十據點(周乃翔),人身保險業,197720000,1000
台北市大同區,香港商千代達電子製造有限公司,其他電子零組件相關業,650000000,3743
台北市信義區,新光人壽保險股份有限公司_大安通訊處(林雅婷),人身保險業,57976000000,10861
台北市松山區,富邦人壽保險股份有限公司_花權一通訊處(陳建良)(核准文號:110A01號),人身保險業,110831140000,27653
台北市松山區,富邦人壽保險股份有限公司_富景通訊處(宋宥霖)(核准文號109A01號),人身保險業,110831140000,27825
新北市板橋區,國泰人壽保險股份有限公司_專板成通訊處(陳凈純)(認證編號20190822FF1001),人身保險業,100000000000,30000
台北市文山區,國泰人壽保險股份有限公司_展業景美通訊處(陳鵬宇),人身保險業,100000000000,30000
台北市中山區,國泰人壽保險股份有限公司_專招輝陽通訊處(林啟文),人身保險業,100000000000,30000
台北市松山區,富邦人壽保險股份有限公司_富也三重分處(郭麗卿)(核准文號109A01號),人身保險業,110831140000,27825
台北市中山區,磊山保險經紀人股份有限公司_諾億特許事業部(顏世銓),人身保險業,40000000,1300
新北市中和區,亞泰影像科技股份有限公司,光學器材製造業,616000000,1000
新北市新店區,國泰人壽保險股份有限公司_展業新店通訊處,人身保險業,100000000000,30000
新北市新店區,寰拓科技股份有限公司,網際網路相關業,79200000,500
新北市五股區,國泰人壽保險股份有限公司_展業五股通訊處(陳彥志)(認證編號20200303FQ4002),人身保險業,100000000000,30000
台北市松山區,富邦人壽保險股份有限公司_富雙通訊處(吳佳融)核准文號109A01號,人身保險業,110831140000,27825
台北市松山區,富邦人壽保險股份有限公司_彰益通訊處(吳靜雅)(核淮文號110A01號),人身保險業,110831140000,27653
台北市信義區,騰訊台灣辦事處_香港商中霸有限公司台灣分公司,其它軟體及網路相關業,0,40000
新北市新莊區,聯創工業有限公司,其他電子零組件相關業,900000000,1200
新北市板橋區,大欣燈飾股份有限公司,金屬家具及裝設品製造業,2000000000,500
台北市松山區,新光人壽保險股份有限公司_團體意外險部台北通訊處(吳經理),人身保險業,57976000000,10503
新北市永和區,良企機電顧問股份有限公司,檢測技術服務,20000000,500
新北市中和區,怡科電子企業股份有限公司,通訊機械器材相關業,46000000,1000
台北市大同區,新加坡商西萬拓聽力技術(台灣)有限公司,醫療器材製造業,200000000,10000
台北市松山區,富邦人壽保險股份有限公司_富比通訊處(蔣必玲)(核淮文號109A01號),人身保險業,110831140000,27825
台北市中山區,國泰人壽保險股份有限公司_專招城中通訊處(王薇鈞)(認證編號20200221A11004),人身保險業,100000000000,30000
台北市松山區,富邦人壽保險股份有限公司_富多通訊處(核准文號109A01號),人身保險業,110831140000,27825
台北市松山區,富邦人壽保險股份有限公司_中恩通訊處(黃棋政)(核准文號110A01號),人身保險業,110831140000,27653
台北市松山區,富邦人壽保險股份有限公司_高永通訊處(朱紘毅)(核准文號110A01號),人身保險業,110831140000,27653
台北市松山區,富邦人壽保險股份有限公司_中謙通訊處(張修嘉)(核准文號110A01號),人身保險業,110831140000,27653
新北市五股區,英屬開曼群島商鑫光國際開曼股份有限公司,金屬表面處理及熱處理業,160000,650
台北市松山區,富邦人壽保險股份有限公司_中耀一分處(胡頌奇)(核准文號109A01號),人身保險業,110831140000,27825
台北市松山區,富邦人壽保險股份有限公司_富景通訊處(鍾銘澤)(核准文號109A01號),人身保險業,110831140000,27825
台北市松山區,富邦人壽保險股份有限公司_富愷通訊處(劉長霖)(核准文號109A01號),人身保險業,110831140000,27825
台北市中山區,新光人壽保險股份有限公司_仰德通訊處(陳唯眞),人身保險業,57976000000,10861
新北市板橋區,香港商司亞樂科技亞太有限公司台灣分公司,其他電子零組件相關業,13560000000,1400
新北市板橋區,國泰人壽保險股份有限公司_展業北縣通訊處(莊惠玲),人身保險業,100000000000,30000
台北市松山區,富邦人壽保險股份有限公司_高貴通訊處(游程皓)(核准文號109A01號),人身保險業,110831140000,27825
新北市新莊區,銘振精密工業股份有限公司,其他相關製造業,30000000,500
台北市信義區,新光人壽保險股份有限公司_大安通訊處(林韡襄)(核准字號BAV109375),人身保險業,57976000000,10861
台北市內湖區,阿蘇企業有限公司,其他相關製造業,20000000,1000
台北市大安區,國泰人壽保險股份有限公司_展業大安通訊處(袁偉城)(認證編號:20200204AR4001),人身保險業,100000000000,30000
新北市土城區,國泰人壽保險股份有限公司_展業海山通訊處(龔麗華),人身保險業,100000000000,30000
台北市松山區,富邦人壽保險股份有限公司_芝山展業處(謝寶萱)(核准文號109A02號),人身保險業,110831140000,27825
台北市中山區,英屬維京群島商全球運動器材有限公司台灣分公司,橡膠製品製造業,0,1200
台北市大同區,新光人壽保險股份有限公司_承德通訊處(張家齊),人身保險業,57976000000,10861
台北市中山區,國泰人壽保險股份有限公司_專招中山通訊處(林志霖),人身保險業,100000000000,30000
台北市中山區,聚太有限公司,綜合商品批發代理業,10000000,2000
台北市大同區,英華國際鞋楦股份有限公司,鞋類製造業,0,500
台北市中正區,鑨翔工藝有限公司,紡織成衣業,28000000,1000
新北市中和區,國泰人壽保險股份有限公司_展業中和通訊處(一課A區),人身保險業,100000000000,30000
新北市板橋區,臺灣產物保險股份有限公司板橋分公司,產物保險業,3622000000,877
新北市板橋區,榮大企業有限公司,其他金屬相關製造業,5000000,500
台北市中山區,國泰人壽保險股份有限公司_專招中山通訊處(宋祖允),人身保險業,100000000000,30000
台北市大安區,國泰人壽保險股份有限公司_展業北東通訊處(黃宗志),人身保險業,100000000000,30000
台北市松山區,富邦人壽保險股份有限公司_富康通訊處(劉柏瑞)(核准文號109A01號),人身保險業,110831140000,27825
台北市萬華區,凱達大飯店_馥裕商旅股份有限公司萬大分公司,旅館業,0,500
台北市南港區,快樂麗康股份有限公司,美髮業,20000000,1200
台北市松山區,富邦人壽保險股份有限公司_竹宸通訊處(陳鳳鳴)(核准文號109A01號),人身保險業,110831140000,27825
台北市松山區,富邦人壽保險股份有限公司_投財通訊處(核准文號110A01號),人身保險業,110831140000,27653
台北市松山區,富邦人壽保險股份有限公司_富源一分處(陳海音)(核准文號為109A01號 ),人身保險業,110831140000,27825
台北市松山區,富邦人壽保險股份有限公司_花宸通訊處 (核准文號110A01號),人身保險業,110831140000,27825
台北市中山區,國泰人壽保險股份有限公司_專招中山通訊處(翔宸推展處)(101A20021),人身保險業,100000000000,30000
新北市樹林區,新光人壽保險股份有限公司_樹豐通訊處(施辰緯),人身保險業,57976000000,11855
台北市松山區,英屬開曼群島商泰鼎國際事業股份有限公司台灣分公司,其他電子零組件相關業,1899000000,6000
新北市新莊區,源通國際股份有限公司,紡織成衣業,0,1000
台北市中山區,國泰人壽保險股份有限公司_專招城中通訊處(吳佩蓮),人身保險業,100000000000,30000
台北市大安區,香港商世界健身事業有限公司台北麗水分公司,運動服務業,0,5000
台北市信義區,大陸商北京亞控科技發展有限公司台灣分公司,其它軟體及網路相關業,50000000,500
台北市松山區,富邦人壽_富碁通訊處(卜俊寧)(核准文號109A01號),人身保險業,110831140000,27825
台北市文山區,新光人壽保險股份有限公司_木柵通訊處(葉淑美),人身保險業,57976000000,11855
台北市松山區,富邦人壽保險股份有限公司_中富通訊處(呂奇芳)(核准文號110A01號),人身保險業,110831140000,27653
台北市內湖區,台灣永和食品有限公司,食品什貨批發業,50500000,500
台北市中山區,國泰人壽保險股份有限公司_專招輝陽通訊處(張晏齊)通過認證(20200103YI1001),人身保險業,100000000000,30000
新北市中和區,新光人壽保險股份有限公司_景安通訊處(江得墉),人身保險業,57976000000,10861
台北市內湖區,南良國際股份有限公司,電腦及其週邊設備製造業,1223920000,500
台北市松山區,富邦人壽保險股份有限公司_富學通訊處(顏伯存)(核准文號109A01號),人身保險業,110831140000,27825
台北市文山區,國泰人壽保險股份有限公司_展業景美通訊處(李夢薇)認證編號20191223FD4007,人身保險業,100000000000,30000
台北市松山區,富邦人壽保險股份有限公司_桃大通訊處(黃依彤)(核准文號核准文號109A01號),人身保險業,110831140000,27825
新北市樹林區,伸銘精密工業股份有限公司,消費性電子產品製造業,18000000,1000
台北市南港區,遠雄人壽保險事業股份有限公司_忠信通訊處(黃明旭),人身保險業,12500000000,7500
台北市內湖區,荷蘭商倍科股份有限公司台灣分公司,電子通訊／電腦週邊零售業,0,30000
新北市三重區,東貝光電科技股份有限公司,半導體製造業,5000000000,830
新北市三重區,億峰工藝有限公司,綜合商品批發代理業,30000000,500
台北市大安區,國泰人壽股份有限公司_展業北東通訊處(王為),人身保險業,100000000000,30000
台北市信義區,Xperi_香港商迪提斯數碼影院系統有限公司台灣分公司,多媒體相關業,3000000000,700
台北市萬華區,萬威實業股份有限公司,化學原料製造業,15000000,3000
台北市松山區,富邦人壽保險股份有限公司_屏東展業處(陳冠元)(核准文號108A02號),人身保險業,110831140000,28700
台北市中山區,荷蘭商納昇有限公司台灣分公司,家庭電器／設備及用品批發業,1000000,500
台北市松山區,富邦人壽保險股份有限公司_中辰通訊處(核准文號109A01)(董福志),人身保險業,110831140000,27825
台北市大同區,傑騰工業股份有限公司,家用電器製造業,40000000,1000
新北市板橋區,呈和實業有限公司,其他相關製造業,0,3000
台北市南港區,方面實業股份有限公司,塑膠製品製造業,300000000,1500
新北市五股區,先鋒材料科技股份有限公司,其他電子零組件相關業,850000000,600
台北市內湖區,台北美臻貿易有限公司,鞋類／布類／服飾品零售業,5000000,2000
台北市松山區,富邦人壽保險股份有限公司_富合通訊處(林美佑)(核淮文號109A01號),人身保險業,110831140000,27825
台北市松山區,臺灣航勤股份有限公司,儲配／運輸物流業,43560000,790
新北市中和區,大潤發流通事業股份有限公司中和分公司,倉儲業,1500000000,6600
新北市中和區,今臺電子股份有限公司,光電產業,480000000,2000
新北市新莊區,墾青工業股份有限公司,其他金屬相關製造業,68000000,1500
台北市松山區,富邦人壽保險股份有限公司_中揚通訊處(林婉慧)(核准文號109A01號),人身保險業,110831140000,27825
台北市中山區,英屬開曼群島商經寶精密控股股份有限公司,其他金屬相關製造業,436650000,1087
台北市內湖區,崑鼎投資控股股份有限公司,環境衛生及污染防治服務業,670000000,900
新北市中和區,香港商台光環球製造有限公司台灣分公司,其他金屬相關製造業,50000000,600
台北市中山區,國泰人壽保險股份有限公司_專招東冠通訊處(孫志萍),人身保險業,100000000000,30000
新北市新莊區,眾鼎橡膠工業股份有限公司,其他電子零組件相關業,0,800
台北市中山區,錠嵂保險經紀人股份有限公司_北三營業處(蔡竣宇),人身保險業,720000000,2200
新北市板橋區,國泰人壽保險股份有限公司_專招板泰通訊處(郭思妤),人身保險業,100000000000,30000
新北市林口區,華科精密有限公司,精密儀器相關製造業,20000000,800
台北市松山區,富邦人壽保險股份有限公司_台東獨立區(蕭一清)(核准文號109A02),人身保險業,110831140000,28700
新北市汐止區,嘉新事業有限公司,環境衛生及污染防治服務業,10000000,500
新北市鶯歌區,全國磁器股份有限公司,陶瓷製品製造業,0,600
台北市松山區,富邦人壽_彰興通訊處(核准文號108A01號),人身保險業,110831140000,28700
台北市松山區,遠東航空股份有限公司,民航,0,1000
新北市三重區,統聯汽車客運股份有限公司,汽車客運業,2300000000,2200
台北市信義區,中國人壽保險股份有限公司_大衛通訊處文昌區(中壽北A業支網第19041501號),人身保險業,37900000000,13137
台北市中山區,長榮國際股份有限公司,船務代理業,505000000,1200
台北市北投區,第一聯合貿易有限公司,紡織成衣業,0,1200
台北市中山區,鑫展投資股份有限公司,其他投資理財相關業,200000000,1200
台北市松山區,國泰人壽保險股份有限公司_國豐通訊處(富田推展處),人身保險業,100000000000,30000
台北市松山區,采盟股份有限公司,百貨相關業,0,1400
台北市松山區,富邦人壽保險股份有限公司_石牌展業處(林雍傑)(核准文號109A02號),人身保險業,110831140000,27825
新北市板橋區,通韻企業有限公司,文具禮品相關業,5000000,700
台北市內湖區,騰彪企業股份有限公司,紡織成衣業,500000000,7000
台北市松山區,富邦人壽保險股份有限公司_富金通訊處(陳寅峻),人身保險業,110831140000,28700
台北市內湖區,瑞宏新技股份有限公司,電腦及其週邊設備製造業,5000000,1500
台北市中山區,太陽保險經紀人股份有限公司_北二通訊處,人身保險業,0,600
台北市松山區,富邦人壽保險股份有限公司_富群通訊處(柳光鈺)(核准文號108A01號),人身保險業,110831140000,28700
台北市松山區,富邦人壽保險股份有限公司_富姚通訊處(陳麗君)(核准文號108A01號),人身保險業,110831140000,28700
台北市松山區,富邦人壽_中泰通訊處(核准文號109A01號),人身保險業,110831140000,27825
台北市松山區,富邦人壽_花權通訊處(核准文號108A01號)(吳佳頤),人身保險業,110831140000,28700
新北市樹林區,湯石照明科技股份有限公司,照明設備製造業,42530000,800
台北市南港區,遠雄人壽保險事業股份有限公司_佳青營業處,人身保險業,12500000000,6700
台北市大安區,香港商星滙易(香港)有限公司台灣辦事處,綜合商品批發代理業,0,1200
台北市大安區,富邦人壽保險股份有限公司_富酬通訊處(林素珍)(核准文號108A01號),人身保險業,110831140000,28700
新北市新莊區,新光人壽保險股份有限公司_新榮通訊處(阮雲慧),人身保險業,57976000000,11855
台北市大安區,國泰人壽保險股份有限公司_展業信義通訊處(林麗敏)(認證編號20190819AH4002),人身保險業,100000000000,30000
新北市永和區,國泰人壽保險股份有限公司_專招永和通訊處(鄧雅箐)(認證編號20190826F21007),人身保險業,100000000000,30000
新北市三重區,國泰人壽保險股份有限公司新北市分公司_李彩華,人身保險業,100000000000,30000
台北市松山區,協順工藝股份有限公司,光電產業,20000000,6000
台北市松山區,富邦人壽保險股份有限公司_富德通訊處(黃世賢)(核准文號109A01號),人身保險業,110831140000,27825
新北市新店區,聯振電子有限公司,被動電子元件製造業,250000000,1000
台北市大安區,雷進企業有限公司,綜合商品批發代理業,60000000,500
新北市中和區,誠陽實業有限公司,被動電子元件製造業,20000000,550
台北市內湖區,美商菲力爾股份有限公司台灣分公司,其它軟體及網路相關業,0,3000
台北市松山區,富邦人壽保險股份有限公司_中彰大雅分處(陳雅湞)(核准文號109A01號),人身保險業,110831140000,27825
新北市板橋區,錠嵂保險經紀人股份有限公司_新板通訊處(紀諺澤),人身保險業,720000000,2200
新北市新莊區,允利精密塑膠有限公司,其他機械製造修配業,90000000,520
台北市松山區,富邦人壽保險股份有限公司_富德通訊處(林楷鈞)( 核准文號108A01號),人身保險業,110831140000,27825
台北市北投區,新光人壽保險股份有限公司_北投收費處(郭家耀),人身保險業,57976000000,12213
台北市士林區,新光人壽保險股份有限公司_石牌收費處(王鈺琳),人身保險業,57976000000,11855
台北市萬華區,國泰人壽保險股份有限公司_展業龍山通訊處(盧楷文),人身保險業,100000000000,30000
台北市松山區,富邦人壽保險股份有限公司_竹佑通訊處(葉俊廷)(核准文號109A01號),人身保險業,110831140000,27825
新北市新店區,富邦人壽保險股份有限公司_安康展業處(李淑玲),人身保險業,110831140000,28700
台北市松山區,錠嵂保險經紀人股份有限公司_北四營業處(林彥雨),人身保險業,720000000,2200
台北市松山區,富邦人壽保險股份有限公司_中強通訊處(杜苗杰)(核准文號108A01號),人身保險業,110831140000,28700
台北市松山區,富邦人壽保險股份有限公司_富悅通訊處(蔡其安)(核准文號108A01號),人身保險業,110831140000,28700
台北市松山區,富邦人壽_文山展業處(核准文號:108A02號),人身保險業,110831140000,28700
台北市內湖區,香港商金栢科技實業有限公司,照明設備製造業,0,500
台北市信義區,安聯人壽保險股份有限公司_聯新通訊處(李雅芬),人身保險業,6183000000,3500
台北市中山區,中華電線電纜股份有限公司,電力機械器材製造修配業,1900000000,600
新北市樹林區,新光人壽保險股份有限公司_樹林通訊處(趙文暉),人身保險業,57976000000,11855
台北市松山區,富邦人壽保險股份有限公司_富合通訊處(陳琬蓉)(核准文號109A01號),人身保險業,110831140000,27825
台北市松山區,德翔船務代理股份有限公司,儲配／運輸物流業,100000000,1000
新北市五股區,國泰人壽保險股份有限公司_展業五股通訊處(江埕塏),人身保險業,100000000000,30000
台北市松山區,富邦人壽保險股份有限公司_花鑠通訊處(王祥慶)(核准文號108A01號),人身保險業,110831140000,28700
台北市松山區,富邦人壽保險股份有限公司_岡山展業處(核准文號108A02)(林育陞),人身保險業,110831140000,28700
台北市中正區,麥當勞授權發展商_和德昌股份有限公司,其他餐飲業,0,20000
台北市大安區,國泰人壽保險股份有限公司_專招仁愛通訊處(吳采涵),人身保險業,100000000000,30000
新北市中和區,英屬維京群島商信柏國際有限公司台灣分公司,化學原料製造業,250000000,1700
台北市松山區,富邦人壽保險股份有限公司_花盛通訊處(陳國鄭)(核准文號108A01號),人身保險業,110831140000,28700
台北市南港區,遠雄企業團金融保險事業_遠雄人壽_弘盛營業處(魏嘉新區經理),人身保險業,12500000000,6700
台北市中山區,永旭保險經紀人股份有限公司_北一營業部,人身保險業,35000000,1600
台北市松山區,台朔重工股份有限公司,其他機械製造修配業,12200000000,1300
台北市內湖區,大山網路有限公司,其它軟體及網路相關業,380000000,900
台北市內湖區,開曼群島商威馳克媒體集團股份有限公司,多媒體相關業,393790000,600
台北市信義區,NetApp Taiwan_香港商凌拓科技股份有限公司台灣分公司,電腦系統整合服務業,100000000,12000
台北市松山區,富邦人壽保險股份有限公司_嘉大通訊處(李亭嬑),人身保險業,110831140000,28700
台北市中山區,漢洋工業股份有限公司,非金屬家具及裝設品製造業,90000000,1200
台北市松山區,富邦人壽保險股份有限公司_彰益通訊處(許莘沂)(核准文號109A01號),人身保險業,110831140000,27825
台北市松山區,富邦人壽保險股份有限公司_富源通訊處(李政皜)(核准文號108A01號),人身保險業,110831140000,28700
新北市三重區,智達成衣有限公司,紡織成衣業,15000000,2000
新北市板橋區,國泰人壽保險股份有限公司_專招板橋通訊處(張佳琪)(認證編號20181203F41003),人身保險業,100000000000,30000
台北市松山區,國泰人壽保險股份有限公司_展業松山通訊處(林云靖),人身保險業,100000000000,30000
台北市松山區,富邦人壽保險股份有限公司_邦盛通訊處(洪聰華)核准文號108A01,人身保險業,110831140000,28700
台北市松山區,富邦人壽保險股份有限公司_富首通訊處(呂雲翔)(核准文號108A01號),人身保險業,110831140000,28700
台北市文山區,國泰人壽保險股份有限公司_展業景美通訊處(吳亞倫)(認證編號:20190424FD4001),人身保險業,100000000000,30000
新北市淡水區,安捷科技股份有限公司,家用電器製造業,120000000,500
台北市松山區,富邦人壽保險股份有限公司_富可通訊處(黃郁婷)(核准文號108A01號),人身保險業,110831140000,28700
台北市內湖區,薩摩亞商強盛電子有限公司,消費性電子產品製造業,50000000,1000
台北市大安區,天藝企業有限公司,文教／育樂用品批發業,5000000,500
台北市松山區,富邦人壽保險股份有限公司_邦僑通訊處(廖睿圳)(核准文號108A01號),人身保險業,110831140000,28700
台北市中山區,國泰人壽保險股份有限公司_昌泰通訊處(黃明富)(認證編號20190509AF1001),人身保險業,100000000000,30000
台北市中山區,東南旅行社股份有限公司,旅遊服務業,193300000,1170
台北市松山區,富邦人壽保險股份有限公司_桃吉通訊處(白少廷)(核准文號109A01號),人身保險業,110831140000,27825
台北市信義區,有巢氏台北光復店_明泰不動產開發有限公司,不動產經營業,10000000,6000
台北市松山區,富邦人壽保險股份有限公司_竹鼎通訊處(葉英霆)(核准文號108A01號),人身保險業,110831140000,28700
台北市信義區,安聯人壽保險股份有限公司_鷹翔通訊處,人身保險業,6183000000,3500
新北市三重區,薩摩亞商智嘉國際有限公司台灣分公司,其他電子零組件相關業,20000000,800
台北市松山區,富邦人壽保險股份有限公司_中宏通訊處(核准文號108A01號),人身保險業,110831140000,28700
台北市信義區,富玉實業有限公司,綜合商品批發代理業,5000000,500
台北市松山區,富邦人壽保險股份有限公司_富果三重分處(葉冠德)(核准文號108A01號),人身保險業,110831140000,28700
台北市松山區,富邦人壽_富國通訊處(陳晏鳴)(核准文號:108A01號),人身保險業,110831140000,28700
新北市板橋區,遠雄人壽保險股份有限公司_睿昱營業處(蘇士豪),人身保險業,12500000000,6700
新北市林口區,亞捷實業股份有限公司,化學原料製造業,0,1500
新北市中和區,珀韻企業股份有限公司,被動電子元件製造業,210000000,6000
台北市松山區,富邦人壽保險股份有限公司_桃吉一分處(鄭森妹)-(核准文號109A01),人身保險業,110831140000,27825
台北市中山區,豐昌行國際股份有限公司,綜合商品批發代理業,30000000,500
台北市中正區,英屬開曼群島商綠河股份有限公司,其他相關製造業,747700000,850
新北市新莊區,國泰人壽保險股份有限公司_展業新泰通訊處(張紅柿)認證編號(20190219FV4001 ),人身保險業,100000000000,30000
新北市三重區,新光人壽保險股份有限公司_正義收費處(許家菁),人身保險業,57976000000,12753
台北市中山區,新光人壽保險股份有限公司_仰德通訊處(陳民倍),人身保險業,5797600000,11855
台北市大安區,香港商黑龍國際八八六有限公司台灣分公司,鐘錶／眼鏡零售業,0,500
新北市三重區,新光人壽保險股份有限公司_蘆洲通訊處(李玉凰),人身保險業,42091000000,18000
台北市大同區,新光人壽保險股份有限公司_圓山通訊處(黃英信),人身保險業,57976000000,11855
新北市新店區,Molex集團_台灣光聯股份有限公司,光電產業,0,3300
台北市松山區,富邦人壽保險股份有限公司_富愛通訊處(黃瑜琴)(核准文號109A01號),人身保險業,110831140000,28700
台北市內湖區,香港商應達利電子有限公司,消費性電子產品製造業,300000000,600
台北市內湖區,千浩企業有限公司,其他相關製造業,50000000,900
台北市中山區,新光人壽保險股份有限公司_仰賢通訊處(邱月婷),人身保險業,57976000000,11855
新北市林口區,新光人壽保險股份有限公司_泰山林口分處(蔡沛宏),人身保險業,57976000000,11855
台北市松山區,香港商國泰航空有限公司台灣分公司,普通航空業,1000000,600
台北市信義區,P＆G_寶僑家品股份有限公司,綜合商品批發代理業,0,500
新北市深坑區,新世代機器人暨人工智慧股份有限公司,消費性電子產品製造業,4000000000,1700
台北市松山區,富邦人壽保險股份有限公司_彰育通訊處(核准文號108A01號),人身保險業,110831140000,28700
台北市內湖區,韓商煒伲雅大宇股份有限公司,綜合商品批發代理業,5000000000,3000
台北市松山區,富邦人壽保險股份有限公司_富田通訊處(林妍君)(核準文號108A01號),人身保險業,110831140000,28700
新北市三重區,泉聲電子股份有限公司,其他電子零組件相關業,383000000,700
台北市松山區,富邦人壽保險股份有限公司_平鎮展業處(杜宛璇),人身保險業,110831140000,28700
台北市松山區,富邦人壽保險股份有限公司_西湖獨立課(核淮文號109A02號),人身保險業,110831140000,27825
台北市松山區,富邦人壽保險股份有限公司_富優通訊處(吳柏辰)(核准文號108A01號),人身保險業,110831140000,28700
台北市中山區,國泰人壽保險股份有限公司_展業北北通訊處(施國強)(核準文號20181025AA4001),人身保險業,100000000000,30000
台北市松山區,五福旅行社股份有限公司,旅遊服務業,300000000,700
台北市中山區,康樂富科技行銷有限公司,其他教育服務業,0,500
台北市中山區,某辦事處,新聞出版業,857340000,1900
台北市中山區,台灣寬頻通訊顧問股份有限公司,網際網路相關業,2800000000,895
台北市大安區,美歐行銷有限公司,木竹製品製造業,180000000,700
台北市中山區,國泰人壽保險股份有限公司_城中通訊處(黃智富) (認證編號20190218A11001),人身保險業,100000000000,30000
台北市松山區,富邦人壽_信義展業處(周杰儀)(核准文號108A02號),人身保險業,110831140000,28700
台北市松山區,新光人壽保險股份有份公司_松山通訊處(王上敏),人身保險業,57976000000,11855
台北市松山區,富邦人壽保險股份有限公司_中雅通訊處(詹峻寧先生)(核准文號108A01號),人身保險業,110831140000,28700
台北市大同區,新光人壽保險股份有限公司_圓山收費處(張娟娟),人身保險業,57976000000,11855
新北市永和區,國泰人壽保險股份有限公司_專招永和通訊處(黃靖雯),人身保險業,100000000000,30000
台北市松山區,富邦人壽保險股份有限公司_富安泰山區辦公室(許瑞媛)(核准文號108A01號),人身保險業,110831140000,28700
台北市大安區,國泰人壽保險股份有限公司_展業北縣通訊處(褚真慧小姐),人身保險業,100000000000,30000
新北市新店區,寶籃實業股份有限公司,塑膠製品製造業,30000000,1000
新北市樹林區,國泰人壽保險股份有限公司_展業樹林通訊處(簡誌緯),人身保險業,100000000000,3000
台北市中山區,奧路詩美漾生技有限公司,其他食品製造業,2000000,1000
